id_municipio,id_candidato_bd,resultado
2615805,1334814,suplente
2615805,1000978,suplente
2615805,1090413,suplente
2615805,1147494,suplente
2615805,1725138,suplente
2615805,294201,suplente
2615805,232771,suplente
2615805,643985,eleito por media
2615805,517714,suplente
2615805,1586269,suplente
2615805,1242139,eleito por qp
2615805,1361389,suplente
2615805,1354395,suplente
2615805,779991,suplente
2601300,1186739,eleito por qp
2601300,368298,eleito por qp
2601300,699159,eleito por qp
2601300,976242,eleito por media
2601300,1458570,suplente
2601300,562451,eleito por qp
2601300,1325633,suplente
2601300,733737,suplente
2601300,801580,suplente
2601300,1135414,suplente
2601201,1236112,nao eleito
2601201,1210900,nao eleito
2601201,1257404,nao eleito
2601201,1030315,nao eleito
2601201,691466,nao eleito
2601201,1328192,nao eleito
2601201,1144988,nao eleito
2601201,931489,nao eleito
2601201,1203482,nao eleito
2601201,1584050,nao eleito
2601201,1083121,nao eleito
2601201,748000,nao eleito
2601201,611709,nao eleito
2613206,1236509,suplente
2613206,590370,eleito por qp
2613206,968345,suplente
2613206,289235,suplente
2613206,796962,eleito por qp
2613206,951281,eleito por qp
2613206,1280227,suplente
2613206,1130616,suplente
2613206,838259,suplente
2613206,394634,suplente
2613206,1209050,suplente
2613206,590338,suplente
2613206,358261,suplente
2613206,507784,suplente
2613206,1346972,suplente
2613206,1199365,suplente
2609154,614996,suplente
2609154,733588,suplente
2609154,505013,eleito por media
2609154,1218712,eleito por qp
2609154,1054102,suplente
2609154,85648,suplente
2609154,1676667,suplente
2609154,1178508,eleito por qp
2609154,1173293,suplente
2609154,469745,suplente
2609154,1195696,suplente
2609154,1402968,eleito por qp
2609154,1055878,suplente
2609154,1242454,suplente
2609154,1201824,suplente
2609154,944262,eleito por qp
2615607,709227,suplente
2615607,1136248,suplente
2615607,910050,suplente
2615607,732456,suplente
2615607,184945,eleito por qp
2615607,817643,eleito por qp
2615607,534321,suplente
2615607,559627,eleito por media
2615607,549889,suplente
2615607,509319,suplente
2615607,913750,suplente
2615607,1259602,eleito por qp
2615607,957966,suplente
2615607,559624,suplente
2615607,16308,suplente
2615607,1473786,eleito por qp
2615607,1041067,eleito por qp
2607208,153736,suplente
2607208,686454,suplente
2607208,994836,suplente
2607208,821564,suplente
2607208,1152562,suplente
2607208,1162270,suplente
2607208,365224,suplente
2607208,686969,suplente
2607208,1663173,eleito por qp
2607208,792568,eleito por media
2607208,1199868,suplente
2607208,332596,suplente
2607208,1006283,suplente
2607208,1104804,suplente
2607208,820423,suplente
2608602,1185926,suplente
2608602,1404188,suplente
2608602,1283825,suplente
2608602,73681,suplente
2608602,1025186,suplente
2608602,1108084,suplente
2608602,621191,suplente
2608602,56661,eleito por qp
2608602,611344,eleito por qp
2608602,1405451,suplente
2608602,735520,suplente
2608602,41430,suplente
2608602,1765315,suplente
2612505,716207,suplente
2612505,1564465,suplente
2612505,917074,suplente
2612505,1213943,suplente
2612505,336474,suplente
2612505,1255541,suplente
2612505,819522,suplente
2612505,620489,suplente
2612505,1420395,suplente
2612505,1351777,suplente
2612505,104379,eleito por qp
2612505,946257,suplente
2612505,676764,suplente
2612505,1067777,suplente
2612505,296453,eleito por qp
2612505,468840,eleito por media
2612505,1118713,suplente
2612505,1061713,suplente
2612505,534506,suplente
2612505,1254833,suplente
2612505,1468928,suplente
2612505,1390453,suplente
2612505,1064768,suplente
2610103,255933,eleito por media
2610103,158291,suplente
2610103,1093123,suplente
2610103,744209,eleito por qp
2610103,547133,suplente
2610103,313106,suplente
2610103,1374493,suplente
2610103,17747,suplente
2614204,1097925,suplente
2614204,1010320,suplente
2614204,170166,suplente
2614204,1266602,suplente
2614204,267246,suplente
2614204,1393031,suplente
2614204,789656,suplente
2614204,1087151,suplente
2614204,717550,eleito por media
2614204,1360643,suplente
2614204,1065646,suplente
2614204,76751,suplente
2614204,1367689,suplente
2606606,425731,suplente
2606606,1286895,suplente
2606606,1381644,suplente
2606606,980357,suplente
2606606,1335226,eleito por qp
2606606,607876,suplente
2606606,1138456,suplente
2606606,952755,suplente
2606606,26045,eleito por qp
2606606,1171420,suplente
2606606,438946,suplente
2606606,1091735,suplente
2606606,1053219,eleito por media
2613602,541814,suplente
2613602,1682916,suplente
2613602,570500,eleito por qp
2613602,950834,suplente
2613602,909214,suplente
2613602,460594,suplente
2613602,1234778,eleito por qp
2613602,785086,eleito por qp
2613602,1122668,suplente
2613602,3766,eleito por media
2613602,732901,suplente
2613602,644370,suplente
2613602,1170967,suplente
2613602,595009,suplente
2613602,1335300,suplente
2613602,1378360,suplente
2615300,382020,eleito por qp
2615300,1041793,suplente
2615300,967058,suplente
2615300,509454,suplente
2615300,166875,suplente
2615300,197205,suplente
2615300,1776157,suplente
2615300,1230338,suplente
2615300,1223553,eleito por media
2615300,1349763,suplente
2615300,1266513,eleito por media
2615300,495005,suplente
2615300,165906,suplente
2615300,1109245,suplente
2615300,6437,suplente
2615300,195452,suplente
2615300,209459,suplente
2615300,651581,eleito por qp
2615300,757119,suplente
2615300,534866,suplente
2603108,875864,suplente
2603108,1021057,eleito por qp
2603108,146922,suplente
2603108,737697,suplente
2603108,405206,suplente
2603108,1025711,suplente
2603108,1294981,suplente
2603108,930717,eleito por qp
2603108,1007503,eleito por qp
2603108,1061185,suplente
2603108,1401733,suplente
2603108,1222763,suplente
2603108,157227,suplente
2603108,1107087,suplente
2603108,915680,suplente
2603108,1352404,suplente
2609808,889536,suplente
2609808,738440,suplente
2609808,1157613,suplente
2609808,912811,suplente
2609808,1246238,eleito por qp
2609808,1365779,suplente
2616209,374846,nao eleito
2616209,1052872,nao eleito
2616209,619977,nao eleito
2616209,1305683,nao eleito
2616209,1104609,nao eleito
2616209,1214781,nao eleito
2616209,1163484,nao eleito
2616209,1058145,nao eleito
2616209,576874,nao eleito
2616209,1348306,nao eleito
2607653,1123266,suplente
2607653,1269809,eleito por qp
2607653,1388173,suplente
2607653,1342238,suplente
2607653,1354153,suplente
2607653,1060808,suplente
2607653,519398,suplente
2607653,1342807,suplente
2607653,1077505,suplente
2607653,545187,eleito por qp
2607653,1796302,suplente
2607653,1401499,suplente
2607653,289679,suplente
2607653,1361547,suplente
2607653,1138388,suplente
2607653,642175,suplente
2603926,1149228,suplente
2603926,1141170,suplente
2603926,1217109,suplente
2603926,696592,eleito por qp
2603926,1200273,suplente
2603926,1132812,suplente
2603926,1328340,suplente
2603926,1178742,suplente
2603926,607746,suplente
2603926,898636,suplente
2603926,898646,suplente
2603926,965001,suplente
2611903,1138462,nao eleito
2611903,1423630,nao eleito
2611903,122603,nao eleito
2611903,1135025,nao eleito
2611903,669803,nao eleito
2611903,1273716,nao eleito
2611903,77945,nao eleito
2611903,1036655,nao eleito
2611903,789268,nao eleito
2611903,1162983,nao eleito
2611903,1092995,nao eleito
2611903,167097,nao eleito
2611903,988266,nao eleito
2611903,707235,nao eleito
2611903,972727,nao eleito
2611903,1123925,nao eleito
2612901,1106126,suplente
2612901,746493,suplente
2612901,1397654,suplente
2612901,1231568,suplente
2612901,1284713,suplente
2612901,854445,suplente
2612901,220417,suplente
2612901,699315,suplente
2612901,1078612,suplente
2612901,1216407,suplente
2612901,1075842,eleito por qp
2612901,1060034,eleito por qp
2612901,1768827,eleito por media
2611507,946577,eleito por qp
2611507,759742,eleito por media
2611507,1736739,eleito por qp
2611507,1099711,eleito por qp
2611507,1193587,suplente
2611507,1318436,suplente
2611507,1513498,suplente
2611507,173871,suplente
2611507,1682188,suplente
2611507,1067404,suplente
2611507,1343536,suplente
2611507,950350,suplente
2611507,438284,suplente
2611507,44798,suplente
2611507,446120,suplente
2611507,146289,suplente
2603207,971991,eleito por media
2603207,1015546,eleito por qp
2603207,637421,eleito por qp
2603207,890532,suplente
2603207,795781,eleito por qp
2603207,198446,suplente
2603207,484765,suplente
2603207,981243,suplente
2603207,1253171,suplente
2603207,1439816,suplente
2603207,1383913,suplente
2603207,760866,suplente
2603207,959322,suplente
2602704,998731,suplente
2602704,1414147,suplente
2602704,1498908,suplente
2602704,910448,eleito por qp
2602704,705718,suplente
2602704,670651,eleito por media
2602704,1263432,suplente
2602704,351219,suplente
2602704,60155,suplente
2602704,1167326,suplente
2602704,1210633,suplente
2602704,910478,suplente
2602704,392561,suplente
2602704,637364,suplente
2602100,752719,suplente
2602100,1006327,suplente
2602100,1343353,suplente
2602100,190938,suplente
2602100,368321,eleito por qp
2602100,285650,suplente
2602100,1535868,suplente
2602100,1642718,suplente
2602100,1015784,suplente
2602100,418413,suplente
2602100,1055452,suplente
2602100,981446,suplente
2602100,1303006,suplente
2602100,643293,suplente
2602100,1063900,eleito por qp
2602100,1403066,suplente
2602100,49188,suplente
2609600,850781,nao eleito
2609600,159149,nao eleito
2609600,788935,nao eleito
2609600,1688807,nao eleito
2609600,1169193,nao eleito
2609600,938638,nao eleito
2609600,607323,nao eleito
2609600,274173,nao eleito
2609600,100251,nao eleito
2609600,650536,nao eleito
2607802,1302783,suplente
2607802,296092,suplente
2607802,1135670,suplente
2607802,62598,suplente
2607802,1309496,suplente
2607802,1136133,suplente
2607802,1373908,suplente
2607802,610232,suplente
2607802,1349665,suplente
2607802,630235,eleito por qp
2607802,1311388,suplente
2607802,1377438,suplente
2607802,1019007,suplente
2607802,1663844,suplente
2607802,1261499,suplente
2605905,620112,suplente
2605905,833087,suplente
2605905,1109530,suplente
2605905,835728,suplente
2605905,530379,suplente
2605905,1279356,suplente
2605905,205127,eleito por qp
2605905,446441,eleito por media
2605905,788492,suplente
2605905,984391,suplente
2605905,940679,suplente
2605905,1029549,suplente
2605905,1117078,suplente
2605905,650649,suplente
2605905,230981,suplente
2605301,1789476,suplente
2605301,608885,suplente
2605301,1045257,suplente
2605301,64371,suplente
2605301,960093,eleito por media
2613909,1376790,suplente
2613909,63311,suplente
2613909,1399384,eleito por qp
2613909,1210045,suplente
2613909,612295,eleito por qp
2613909,1585075,suplente
2613909,1591833,suplente
2613909,466925,suplente
2613909,1128635,eleito por qp
2613909,513254,eleito por qp
2613909,1058955,suplente
2613909,504252,eleito por qp
2613909,254801,suplente
2613909,1748271,eleito por media
2613909,775384,suplente
2613909,253599,eleito por qp
2613909,770376,suplente
2613909,457875,suplente
2613909,1161627,eleito por qp
2613909,1603493,suplente
2613909,1627956,eleito por qp
2613909,426516,suplente
2613909,1114098,eleito por media
2613909,979416,suplente
2601706,1378509,nao eleito
2601706,1475692,nao eleito
2601706,991802,nao eleito
2601706,1048317,nao eleito
2601706,939631,nao eleito
2601706,1133036,nao eleito
2601706,879407,nao eleito
2601706,1793772,nao eleito
2601706,419367,nao eleito
2601706,669427,nao eleito
2601706,1205160,nao eleito
2601706,153670,nao eleito
2601706,995025,nao eleito
2608800,946551,suplente
2608800,571020,eleito por qp
2608800,924530,suplente
2608800,1172942,suplente
2608800,53813,suplente
2608800,286237,suplente
2608800,906358,eleito por media
2608800,722818,suplente
2608800,428441,suplente
2608800,304087,suplente
2608800,1357276,suplente
2608800,225609,suplente
2608800,1789307,suplente
2602209,1428348,suplente
2602209,1368850,suplente
2602209,920042,eleito por qp
2602209,537501,suplente
2602209,411500,suplente
2602209,771193,suplente
2602209,168663,suplente
2602209,537656,suplente
2602209,1090741,suplente
2602209,957117,suplente
2602209,1129640,suplente
2602209,1158578,eleito por qp
2602209,1444652,suplente
2602209,1229865,suplente
2602209,774565,suplente
2602209,14927,eleito por media
2608503,931872,nao eleito
2608503,607949,nao eleito
2608503,922511,nao eleito
2608503,1079878,nao eleito
2608503,1022818,nao eleito
2608503,1224752,nao eleito
2608503,725966,nao eleito
2601409,1686569,suplente
2601409,144799,suplente
2601409,611703,suplente
2601409,1380701,suplente
2601409,1347569,suplente
2601409,1342881,suplente
2601409,671289,suplente
2601409,1296065,suplente
2601409,1022480,suplente
2601409,1379446,suplente
2601409,1029669,eleito por qp
2601409,313758,suplente
2601409,406813,eleito por media
2601409,1587434,suplente
2601409,901723,suplente
2601409,1559790,suplente
2601409,1609362,suplente
2601409,1195938,suplente
2601409,451176,suplente
2601409,509308,suplente
2607604,1528689,suplente
2607604,630934,suplente
2607604,66091,suplente
2607604,78743,suplente
2607604,603132,eleito por media
2607604,917555,eleito por qp
2607604,1171839,suplente
2607604,1404257,suplente
2607604,559538,suplente
2607604,1236274,suplente
2607604,1415027,suplente
2607604,437500,suplente
2607604,239001,suplente
2607604,894649,suplente
2607000,1755314,eleito por qp
2607000,529243,eleito por media
2607000,1284485,suplente
2607000,558559,suplente
2607000,1035855,suplente
2607000,1289035,suplente
2607000,1136374,suplente
2607000,1272139,suplente
2607000,1794696,eleito por qp
2607000,1426190,suplente
2607000,933115,eleito por qp
2607000,963544,suplente
2607000,312508,suplente
2607000,1733739,eleito por qp
2607000,1065089,suplente
2607000,691408,suplente
2607000,1169359,suplente
2609204,1208924,eleito por media
2609204,483268,suplente
2609204,715966,suplente
2609204,1050535,suplente
2609204,506068,eleito por qp
2609204,469668,suplente
2609204,1236223,suplente
2609204,1324294,suplente
2609204,1471106,suplente
2609204,1030375,suplente
2609204,802735,suplente
2609204,1322529,suplente
2609204,189316,suplente
2609204,1099901,suplente
2601102,55031,suplente
2601102,78133,suplente
2601102,1356092,suplente
2601102,1117919,suplente
2601102,1648492,suplente
2601102,926153,suplente
2601102,540008,eleito por qp
2601102,1373469,suplente
2601102,576864,suplente
2601102,947486,suplente
2601102,1505348,suplente
2601102,770749,suplente
2601102,502806,suplente
2612604,968660,suplente
2612604,560237,suplente
2612604,922781,eleito por qp
2612604,611072,suplente
2612604,1179316,eleito por qp
2612604,1102882,suplente
2612604,269553,suplente
2612604,1782481,suplente
2612604,1050196,suplente
2612604,318323,suplente
2612604,1438816,suplente
2612604,980520,suplente
2612604,237791,suplente
2612604,324284,suplente
2612604,1217793,suplente
2612604,1210098,eleito por qp
2603454,993278,suplente
2603454,704152,suplente
2603454,1259109,suplente
2603454,561706,suplente
2603454,817187,suplente
2603454,1431225,suplente
2603454,895515,suplente
2603454,1042987,suplente
2603454,1059036,suplente
2603454,772746,suplente
2603454,470055,eleito por media
2603454,721121,suplente
2603454,1316585,suplente
2603454,817055,suplente
2603454,1045884,suplente
2603454,1413129,suplente
2603454,874455,suplente
2603454,1218165,suplente
2606507,1383215,nao eleito
2606507,1189682,nao eleito
2606507,1133181,nao eleito
2606507,576707,nao eleito
2606507,1190050,nao eleito
2606507,1218331,nao eleito
2613008,1196118,suplente
2613008,1353911,suplente
2613008,1302436,suplente
2613008,1712182,suplente
2613008,941347,suplente
2613008,506831,suplente
2613008,923565,suplente
2613008,1316108,suplente
2613008,608936,suplente
2613008,443237,eleito por qp
2613008,1263787,suplente
2613008,1226705,suplente
2613008,1761812,suplente
2602605,998581,suplente
2602605,1096009,eleito por media
2602605,1807300,eleito por qp
